customerID,summary
4998-IKFSE,"Customer ID: 4998-IKFSE. A female customer, non-senior, uses fiber optic internet with month-to-month contract. Pays $100.45 monthly, total charges $3096.9. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: NO."
8630-QSGXK,"Customer ID: 8630-QSGXK. A male customer, non-senior, uses dsl internet with two year contract. Pays $75.2 monthly, total charges $3901.25. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: NO."
2455-USLMV,"Customer ID: 2455-USLMV. A female customer, non-senior, uses fiber optic internet with month-to-month contract. Pays $84.75 monthly, total charges $2613.4. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: NO."
7394-FKDNK,"Customer ID: 7394-FKDNK. A female customer, non-senior, uses fiber optic internet with month-to-month contract. Pays $89.45 monthly, total charges $853.1. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: YES."
9488-FVZCC,"Customer ID: 9488-FVZCC. A female customer, non-senior, uses dsl internet with two year contract. Pays $79.5 monthly, total charges $5661.7. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: NO."
6331-LWDTQ,"Customer ID: 6331-LWDTQ. A male customer, non-senior, uses dsl internet with month-to-month contract. Pays $72.15 monthly, total charges $794.25. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: YES."
5995-WWKKG,"Customer ID: 5995-WWKKG. A female customer, non-senior, uses no internet with one year contract. Pays $19.8 monthly, total charges $695.05. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: NO."
1597-FZREH,"Customer ID: 1597-FZREH. A female customer, non-senior, uses dsl internet with month-to-month contract. Pays $76.4 monthly, total charges $160.8. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: YES."
7879-CGSFV,"Customer ID: 7879-CGSFV. A male customer, non-senior, uses fiber optic internet with one year contract. Pays $100.9 monthly, total charges $5552.05. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: NO."
9921-EZKBY,"Customer ID: 9921-EZKBY. A male customer, non-senior, uses fiber optic internet with month-to-month contract. Pays $95.3 monthly, total charges $3275.15. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: NO."
7432-FFVAR,"Customer ID: 7432-FFVAR. A female customer, non-senior, uses fiber optic internet with one year contract. Pays $90.95 monthly, total charges $4236.6. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: NO."
7246-ZGQDF,"Customer ID: 7246-ZGQDF. A female customer, non-senior, uses dsl internet with month-to-month contract. Pays $54.5 monthly, total charges $54.5. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: NO."
7000-WCEVQ,"Customer ID: 7000-WCEVQ. A female customer, senior, uses dsl internet with month-to-month contract. Pays $61.6 monthly, total charges $1174.35. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: YES."
0727-IWKVK,"Customer ID: 0727-IWKVK. A male customer, non-senior, uses fiber optic internet with month-to-month contract. Pays $79.9 monthly, total charges $741.7. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: YES."
5959-BELXA,"Customer ID: 5959-BELXA. A male customer, senior, uses fiber optic internet with month-to-month contract. Pays $96.15 monthly, total charges $3019.25. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: YES."
4456-RHSNB,"Customer ID: 4456-RHSNB. A female customer, non-senior, uses dsl internet with month-to-month contract. Pays $49.6 monthly, total charges $962.9. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: NO."
3512-IZIKN,"Customer ID: 3512-IZIKN. A female customer, non-senior, uses dsl internet with two year contract. Pays $65.3 monthly, total charges $4759.75. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: YES."
2481-SBOYW,"Customer ID: 2481-SBOYW. A female customer, non-senior, uses no internet with two year contract. Pays $25.0 monthly, total charges $1498.35. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: NO."
7109-MFBYV,"Customer ID: 7109-MFBYV. A male customer, non-senior, uses dsl internet with month-to-month contract. Pays $45.45 monthly, total charges $1233.15. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: NO."
1833-TCXKK,"Customer ID: 1833-TCXKK. A male customer, non-senior, uses fiber optic internet with month-to-month contract. Pays $107.75 monthly, total charges $4882.8. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: NO."
1832-PEUTS,"Customer ID: 1832-PEUTS. A male customer, non-senior, uses fiber optic internet with two year contract. Pays $89.1 monthly, total charges $5411.65. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: NO."
6141-OOXUQ,"Customer ID: 6141-OOXUQ. A male customer, non-senior, uses no internet with month-to-month contract. Pays $19.65 monthly, total charges $19.65. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: YES."
8660-BUETV,"Customer ID: 8660-BUETV. A female customer, non-senior, uses dsl internet with month-to-month contract. Pays $44.75 monthly, total charges $148.05. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: NO."
0580-PIQHM,"Customer ID: 0580-PIQHM. A female customer, non-senior, uses fiber optic internet with one year contract. Pays $101.6 monthly, total charges $3930.55. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: NO."
5696-CEIQJ,"Customer ID: 5696-CEIQJ. A male customer, non-senior, uses fiber optic internet with two year contract. Pays $103.15 monthly, total charges $6895.5. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: NO."
7503-ZGUZJ,"Customer ID: 7503-ZGUZJ. A male customer, non-senior, uses fiber optic internet with month-to-month contract. Pays $84.65 monthly, total charges $84.65. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: YES."
1696-HXOWK,"Customer ID: 1696-HXOWK. A female customer, non-senior, uses fiber optic internet with one year contract. Pays $95.65 monthly, total charges $6856.95. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: NO."
3026-ATZYV,"Customer ID: 3026-ATZYV. A female customer, non-senior, uses dsl internet with one year contract. Pays $75.1 monthly, total charges $2658.8. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: NO."
4012-YCFAI,"Customer ID: 4012-YCFAI. A male customer, non-senior, uses dsl internet with two year contract. Pays $61.35 monthly, total charges $3766.2. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: NO."
2506-TNFCO,"Customer ID: 2506-TNFCO. A female customer, senior, uses fiber optic internet with month-to-month contract. Pays $69.55 monthly, total charges $69.55. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: YES."
9970-QBCDA,"Customer ID: 9970-QBCDA. A female customer, non-senior, uses no internet with month-to-month contract. Pays $19.7 monthly, total charges $129.55. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: NO."
8718-PTMEZ,"Customer ID: 8718-PTMEZ. A female customer, non-senior, uses dsl internet with month-to-month contract. Pays $31.05 monthly, total charges $347.25. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: YES."
9496-IVVRP,"Customer ID: 9496-IVVRP. A female customer, non-senior, uses dsl internet with month-to-month contract. Pays $51.0 monthly, total charges $581.7. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: NO."
2207-OBZNX,"Customer ID: 2207-OBZNX. A male customer, non-senior, uses dsl internet with month-to-month contract. Pays $51.0 monthly, total charges $354.05. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: YES."
2657-VPXTA,"Customer ID: 2657-VPXTA. A female customer, non-senior, uses fiber optic internet with month-to-month contract. Pays $88.85 monthly, total charges $929.45. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: NO."
6551-VLJMV,"Customer ID: 6551-VLJMV. A male customer, non-senior, uses no internet with two year contract. Pays $20.05 monthly, total charges $679.0. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: NO."
1221-GHZEP,"Customer ID: 1221-GHZEP. A female customer, non-senior, uses dsl internet with two year contract. Pays $65.1 monthly, total charges $3846.75. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: NO."
9289-LBQVU,"Customer ID: 9289-LBQVU. A male customer, non-senior, uses dsl internet with one year contract. Pays $70.15 monthly, total charges $4480.7. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: NO."
6142-VSJQO,"Customer ID: 6142-VSJQO. A female customer, non-senior, uses dsl internet with month-to-month contract. Pays $44.35 monthly, total charges $44.35. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: YES."
3458-IDMFK,"Customer ID: 3458-IDMFK. A male customer, non-senior, uses no internet with two year contract. Pays $20.75 monthly, total charges $499.4. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: NO."
6933-FHBZC,"Customer ID: 6933-FHBZC. A female customer, non-senior, uses dsl internet with one year contract. Pays $56.05 monthly, total charges $1553.2. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: NO."
0221-NAUXK,"Customer ID: 0221-NAUXK. A male customer, non-senior, uses no internet with one year contract. Pays $19.95 monthly, total charges $219.5. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: NO."
9770-KXGQU,"Customer ID: 9770-KXGQU. A female customer, non-senior, uses fiber optic internet with one year contract. Pays $98.6 monthly, total charges $5311.85. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: NO."
6437-UKHMV,"Customer ID: 6437-UKHMV. A female customer, non-senior, uses fiber optic internet with month-to-month contract. Pays $79.7 monthly, total charges $586.05. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: YES."
6538-POCHL,"Customer ID: 6538-POCHL. A male customer, non-senior, uses fiber optic internet with month-to-month contract. Pays $79.0 monthly, total charges $2576.8. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: NO."
6726-NNFWD,"Customer ID: 6726-NNFWD. A female customer, senior, uses fiber optic internet with two year contract. Pays $89.45 monthly, total charges $6435.25. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: NO."
3002-WQZWT,"Customer ID: 3002-WQZWT. A female customer, non-senior, uses fiber optic internet with month-to-month contract. Pays $74.2 monthly, total charges $1993.25. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: NO."
4277-UDIEF,"Customer ID: 4277-UDIEF. A male customer, non-senior, uses dsl internet with month-to-month contract. Pays $81.0 monthly, total charges $1923.85. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: NO."
1208-NBVFH,"Customer ID: 1208-NBVFH. A male customer, non-senior, uses dsl internet with month-to-month contract. Pays $49.6 monthly, total charges $939.8. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: NO."
4912-PIGUY,"Customer ID: 4912-PIGUY. A female customer, non-senior, uses fiber optic internet with month-to-month contract. Pays $84.6 monthly, total charges $84.6. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: NO."
1114-CENIM,"Customer ID: 1114-CENIM. A male customer, non-senior, uses dsl internet with month-to-month contract. Pays $55.0 monthly, total charges $3092.65. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: YES."
6060-DRTNL,"Customer ID: 6060-DRTNL. A female customer, senior, uses fiber optic internet with month-to-month contract. Pays $84.85 monthly, total charges $415.55. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: YES."
2725-TTRIQ,"Customer ID: 2725-TTRIQ. A female customer, non-senior, uses dsl internet with two year contract. Pays $84.2 monthly, total charges $5986.55. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: NO."
3374-TTZTK,"Customer ID: 3374-TTZTK. A male customer, non-senior, uses fiber optic internet with two year contract. Pays $106.3 monthly, total charges $5487.0. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: NO."
